"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",371131915789.525,-2360570411781.07,-370330837742.906,32385712972.431,1809653790311.3,-325481066630.244,1170543720757.36
"2","rsut",59052068657.498,2087469929605.22,1066031982110.59,10864199300.183,-2025764087473.3,820560890379.749,-464948231677.739
"3","rlutcs",127984793913.455,-425621367920.518,-123583362918.399,179995678.495204,355306036726.02,-57682623195.9846,117637773108.964
"4","rsutcs",47281640121.2383,76779582630.9802,88628827091.074,-1976772673.71765,-282961270520.759,7565361768.83249,-32897472240.7375
"5","net_rad",430183984447.023,-273100482175.854,695701144367.685,43249912272.614,-216110297162.003,495079823749.506,705595489079.62
