"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",1101854720313.06,NA,5452931523176.88,559145318973.114,15003784010310,5069210948144.48,18535430790602.7
"2","rsut",3350910111410.25,NA,8536720245026.22,1639227840901.43,12217094962759.5,11418658762324,16261665452668.6
"3","rlutcs",940831546063.215,NA,3221008569703.11,93135800878.3746,6386444315937.47,2475781082008.06,3700886683454.03
"4","rsutcs",1982212532721.48,NA,1270823527461.29,243247267126.589,4094686756517.63,655034221103.521,3503032630353.67
"5","net_rad",4452764831723.32,NA,13989651768203.1,2198373159874.54,27220878973069.5,16487869710468.5,34797096243271.3
