"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",951396832811.761,8740479291346.08,4138772451430.97,146216048048.962,3742164656564.01,1144417495850.28,6544789796096.92
"2","rsut",4786401434573,5825577577411.07,6502957675520.03,335843184820.83,10244527657388.6,5302085864242.35,4137553637630.49
"3","rlutcs",794160595455.556,2448278902906.82,2131054819655.67,11720938753.2658,1277292233787.59,483454715007.376,2210622121701.35
"4","rsutcs",985124435399.797,1273578772402.46,818982107515.438,67869615875.7831,1253482713644.25,510326898162.156,479996720667.594
"5","net_rad",5737798267384.76,14566056868757.1,10641730126951,482059232869.792,13986692313952.7,6446503360092.62,10682343433727.4
