"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-1605340011556.62,-18258807044928.8,-5664878857880.57,-149655931752.274,1814376861533.76,-970992682805.117,1364665548287.85
"2","rsut",31277941859922.8,46543330553191,23132922629030.7,2385638342715.13,12153647429439.9,14325861007990.5,12779652286038.5
"3","rlutcs",138232049785.97,-3342698591675.35,-38842930134.0679,-40448833547.0679,1476465553699.42,-320753898637.282,212600098375.192
"4","rsutcs",2422223434421.26,5319379457317.62,6281427616986.6,2956265611625.32,4664813769253.68,9586771672148.65,3063108274768.71
"5","net_rad",29672601848366.1,28284523508262.2,17468043771150.2,2235982410962.85,13968024290973.7,13354868325185.4,14144317834326.3
