"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",700219464299.984,4293521979217.26,6488813425501.75,50805259197.2684,-652808484420.728,27764733238.2678,3137431727266.8
"2","rsut",-4433771262717.26,-5164439727909.6,-8064273454160.29,-620682995659.662,-3010935015827.19,-4309571039291.38,-3415905587987.14
"3","rlutcs",167705006011.75,338660520407.592,515344494339.863,14850224223.0763,-137334831441.296,47059050688.6083,676693329623.77
"4","rsutcs",-1359657094547.74,-1161625279229.64,-1223940509301.08,-727853442628.56,-2432113327443.67,-2254320762020.43,-763038750467.964
"5","net_rad",-3733551798417.28,-870917748692.339,-1575460028658.54,-569877736462.394,-3663743500247.91,-4281806306053.11,-278473860720.341
