"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-999332845102.462,-3710918294930.31,-2042250321881.91,-189904379546.42,-1035134520317.4,82499494577.3832,-10692238937982.1
"2","rsut",3220591369637.14,13957971513246.4,10042361275150.6,415610388197.951,15781520440774.7,6695685854748.6,-1797865049298.18
"3","rlutcs",99621971658.4479,-3573938073494.62,921503265180.099,-6226372922.61431,1786969072451.83,628863668652.484,-3707805085822.14
"4","rsutcs",-1463975968675.14,1539081564587.21,-397709571503.124,324549689356.368,-5107182399057.56,740160088367.685,-636257482239.05
"5","net_rad",2221258524534.68,10247053218316.1,8000110953268.66,225706008651.531,14746385920457.3,6778185349325.98,-12490103987280.2
