"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",1333712935576.83,6845465896226.27,7598910882420.13,571573962444.1,8070588884002.19,4011258761938.87,14072841826650.1
"2","rsut",10009433054533.5,13876952844867.4,5770877675359.11,2162464635018.56,6204841771232.57,11182495934850.4,11581456392790.5
"3","rlutcs",1100820718419.57,2189507613989.46,3982360555220.67,43473283046.7047,3570005168804.26,1132286506562.12,1554778730838.17
"4","rsutcs",1996240572350.16,2715525468772.27,1437545268273.91,215456943050.894,4229372037729.3,531667604986.182,1627654979937.67
"5","net_rad",11343145990110.3,20722418741093.7,13369788557779.2,2734038597462.67,14275430655234.8,15193754696789.3,25654298219440.6
