"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",1721521753300.87,4871727565386.05,2194917401219.31,155594445059.972,3813836476586.67,1731060319247.69,11191773107973.9
"2","rsut",4946799745257.87,4483655167187.11,5093932178115.4,1415334775982.16,4579933036782.73,3715105797786.1,10839187658517.6
"3","rlutcs",1178271405102.25,1211182538977.45,386625230349.668,28722658867.3569,1258856229985.56,979673488329.898,898893399768.602
"4","rsutcs",254492722556.693,1002525108479.74,449232435444.103,44760436189.9767,695103140035.796,270750649033.799,1887331256361.16
"5","net_rad",6668321498558.74,9355382732573.16,7288849579334.71,1570929221042.13,8393769513369.4,5446166117033.79,22030960766491.5
