"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-293943005486.138,2751774667740.95,-1841090460693.12,93876458768.9917,2133701923918.89,-835922870579.53,-4183200638073.65
"2","rsut",-191520180697.548,2934628571779.16,-497255035558.453,-1112779845876.09,-1206594854750.11,-2917578181265.63,2194624836041.45
"3","rlutcs",41979010748.3876,672507978268.773,-369036488304.796,5415809617.44594,1442489130144.08,-124577871134.632,-484080715739.196
"4","rsutcs",81620279512.6824,89867814783.84,-23185372095.654,11045662492.8046,104625166882.145,327530506340.251,150360469553.466
"5","net_rad",-485463186183.686,5686403239520.12,-2338345496251.57,-1018903387107.1,927107069168.782,-3753501051845.16,-1988575802032.2
