"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",464101827660.134,-6099041174619.04,-3139630953884.27,-197262526112.994,-2905765226521.22,-838871571716.84,3701935887616.26
"2","rsut",9115247920920.13,15790436803709.5,6607441105430.51,689829879309.424,4631626178020.96,6946405390660.55,-2048537700418.09
"3","rlutcs",237692774733.324,-2898896388994.68,-362299363717.096,-19423334936.1999,790784449257.641,-53897620228.3893,-887080125667.213
"4","rsutcs",-505710424805.638,29101944464.9272,293045799179.772,519908927919.974,-1902417677045.17,977554666313.838,214637888783.011
"5","net_rad",9579349748580.27,9691395629090.51,3467810151546.24,492567353196.43,1725860951499.74,6107533818943.71,1653398187198.17
