"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",1131595908899.26,11063065493538.3,6140356817191.86,420993981740.265,8700129306836.56,1045722765587.01,13185736823213.9
"2","rsut",4778317644098.16,6686485160718.26,6388306025234.22,1551600433468.43,6677805196095.73,3391080846185.01,4055198001646.77
"3","rlutcs",604248896146.483,2825313712973.84,2614274634569.31,34887199361.6022,1262892645449.02,402217233010.943,1767188936786.4
"4","rsutcs",718767695012.316,883639636796.743,450042127479.608,73100391299.5288,1436635506085.51,445626839571.754,1164394535869.89
"5","net_rad",5909913552997.43,17749550654256.6,12528662842426.1,1972594415208.69,15377934502932.3,4436803611772.01,17240934824860.7
