"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-1349676506611.1,6187327409249.38,1625215282440.49,-21934155005.8798,-1366877372382.02,999442669281.46,-12186433264258.1
"2","rsut",-762008561937.028,-1092815534736.54,2408960744819.01,347401510844.111,716569859254.159,2200827427835.28,3597632098148.32
"3","rlutcs",-833913718015.072,957566198539.843,667373214761.394,14240802256.4294,-1473140483617.86,537344760280.988,-1438234753511.17
"4","rsutcs",32093267983.4091,559598653992.814,-369933829039.423,10229982534.7706,-1422022916812.81,-451568352569.055,317006343940.843
"5","net_rad",-2111685068548.12,5094511874512.84,4034176027259.5,325467355838.231,-650307513127.862,3200270097116.74,-8588801166109.76
