"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-3187201334262.81,-9006956271467.51,-6004837739531.84,26051591515.3005,-2429737020293.63,-360159639052.595,3426458054413.42
"2","rsut",23322487734761.3,25508497376711.3,17774796434157.2,1539142823891.32,8837051693708.15,11466637561210.5,2643889194071.86
"3","rlutcs",-737018767208.58,-2339788700170.57,-597359032433.492,-14253652495.1295,-75918797182.9355,-707895347556.674,20572453281.4008
"4","rsutcs",1463269139361.73,4253685900371.19,4189881131600.14,1897839095690.27,1875211802374.39,6738372450225.31,2113834627814.38
"5","net_rad",20135286400498.5,16501541105243.8,11769958694625.4,1565194415406.62,6407314673414.52,11106477922157.9,6070347248485.28
