"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",944080817043.694,3498857826051.05,1550515374368.52,70153483314.6987,2286462538026.51,386432152205.867,3731549748405.01
"2","rsut",3012661603598.94,3979868915531.62,2661374639292.51,400941906901.807,3126387403288.79,2039296432267.2,3125782476725.3
"3","rlutcs",348393581865.366,1040558227246.16,577265397694.335,11906957352.6358,926782924828.441,259900886858.416,1155212303849.31
"4","rsutcs",287907350441.774,452836851498.495,144157059406.555,49278105507.5625,874662337857.07,321391891665.977,383894615074.278
"5","net_rad",3956742420642.63,7478726741582.66,4211890013661.03,471095390216.506,5412849941315.31,2425728584473.07,6857332225130.31
