"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",1412933101630.32,5288795643129.78,7327913593217.4,446033940398.206,9177567362491.73,1037499923517.98,9675306340949.32
"2","rsut",6836430734327.66,3009037774168.13,5060474980730.73,1675357400922.63,5500277324613.63,8101206684264.75,5306039614059.89
"3","rlutcs",1080845711860.85,2154878866546.15,4329639138195.09,40704225799.1329,1966616789521.43,514886098411.367,1809178450760.37
"4","rsutcs",1206732499345.72,1893614868996.14,1236170597595.56,100906158126.209,2345058198896.41,773429576296.056,1574778276660.65
"5","net_rad",8249363835957.98,8297833417297.91,12388388573948.1,2121391341320.84,14677844687105.4,9138706607782.73,14981345955009.2
