"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-67236418996.9924,18807500799402.3,-75304302307.0139,10680964605.5511,38831513.22465,-13578595561.4882,115882481101.234
"2","rsut",994421872817.913,-86064504514056.5,811044302589.801,-78472554161.9676,6210805732.31579,584620823471.264,54349204539.6792
"3","rlutcs",81200262612.4298,3914582974588.83,429155911153.423,-8281735574.37352,200555055193.902,-81964164438.9253,66076188559.4669
"4","rsutcs",-99193365090.2503,-11927038175387,874762749993.284,100264263567.092,-188783040305.787,243082747958.225,12344264334.5081
"5","net_rad",927185453820.921,-67257003714654.2,735740000282.787,-67791589556.4165,6249637245.54044,571042227909.776,170231685640.913
