"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",1164226218769.03,5482392379670.08,6963055145219.15,384241623469.792,7038812382494.45,1888172568789.14,8396002630330
"2","rsut",8031425477616.51,7602473322507.97,5138972047095.3,2269313880993.52,5500277324613.63,7931520747525.45,6726880222872.32
"3","rlutcs",667506883680.05,2082470090827.9,2791823728532.42,39647141428.1786,750771237071.315,515556453410.592,964162356957.996
"4","rsutcs",790679000596.923,1368992572424.52,807993792382.335,163371189849.043,1525468585543.93,382066400662.247,774648820792.998
"5","net_rad",9195651696385.55,13084865702178.1,12102027192314.4,2653555504463.32,12539089707108.1,9819693316314.59,15122882853202.3
