"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",696413146785.899,3056348290278.55,1789602797679.56,69250133322.2185,3649204478403.6,320828502143.463,1648147227626.65
"2","rsut",1518761040180.28,2972298834476.06,1895693557999.62,130642570773.13,3761808797313.41,769399884675.7,1049674067323.74
"3","rlutcs",176404437041.923,388737335414.995,544232396921.33,6541866364.77227,773711054275.921,80142286086.4723,448940664708.919
"4","rsutcs",119528664455.954,303418301255.314,89185464720.1285,16451859952.9467,336201494595.43,25908310556.5837,97671517084.8901
"5","net_rad",2215174186966.18,6028647124754.61,3685296355679.18,199892704095.349,7411013275717.01,1090228386819.16,2697821294950.39
