"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-173290299710.256,37439251762456.7,-1719444933890.08,-23968908099.8185,737885986600.883,291843394207.031,1525412263799.6
"2","rsut",5298196898699.81,-77669207804439.2,4753268649392.31,268794055843.122,2185848778206.14,2067285102465.76,1578273793241.28
"3","rlutcs",-11932359665.5085,8879051240774.62,-62684441842.3317,-4349254070.98215,-35283278264.1064,-45408140577.915,-176365356422.64
"4","rsutcs",791514184926.443,-7997056914397.22,1000805495607.4,501954065764.526,860203696132.672,1733974944865.58,581794681154.016
