"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-352858898478.633,4266099991915.88,-6096654119168.62,-54997691771.9371,-1437188598932.4,-301147045363.944,437186091177.042
"2","rsut",6154389828026.21,9732704165099.77,4760174142398.72,-1128235696024.48,2952533102843.93,-4109807192057.86,1828463886960.34
"3","rlutcs",345330126158.34,-518378695331.17,-1795214995110.41,-9775717518.68066,1110332733661.88,-81553182395.4352,201063144032.048
"4","rsutcs",702472005808.459,1473061502501.8,-400351889240.557,161245423324.155,908162283140.381,732912202265.698,634579518812.718
"5","net_rad",5801530929547.58,13998804157015.7,-1336479976769.9,-1183233387796.42,1515344503911.52,-4410954237421.81,2265649978137.38
