"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",2178681570424.51,7041556236015.28,4503750247329.4,314971583416.248,5557126810241.6,2387175693188.27,10229513512915.8
"2","rsut",8004011774177.33,7960914835634.06,7657415224827.92,1470488915082.7,10111322971772.4,6481967074716.85,15699301454327
"3","rlutcs",487396816678.162,2853208714949.23,1795166362571.55,75873811434.9048,2556650791393.89,1507551921069.04,3249144404135.08
"4","rsutcs",662318822300.181,1368376680209.86,1212624064213.9,56443213599.7223,993617780895.474,406774302953.787,1888422002551.52
"5","net_rad",10182693344601.8,15002471071649.3,12161165472157.3,1785460498498.95,15668449782014,8869142767905.12,25928814967242.8
