"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",356359450705.008,1007706006011.27,318469157715.359,-32139770034.6542,2269401272878.96,95089406463.3475,-7521057994851
"2","rsut",-1208225980637.56,-3796408586668.77,-5112496665726.88,-293163499166.435,-9575635419375.29,-2035018435719.43,8153150204983.08
"3","rlutcs",320417703168.851,1005098332315.28,-838710375495.179,-8916916900.45488,-538688605482.394,358713636315.25,-1303582873579.45
"4","rsutcs",-210694430536.525,224896721343.115,-526155717108.073,2513204827.41215,-358864887612.01,-343453163975.165,55606090281.609
"5","net_rad",-851866529932.554,-2788702580657.5,-4794027508011.53,-325303269201.09,-7306234146496.34,-1939929029256.09,632092210132.079
