"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-202870847610.35,-2674884931606.19,-1766631553056.97,50513806440.5416,-781550988504.629,-128972422332.938,-207121116607.406
"2","rsut",1036403638352.07,2786606688662.44,3084530184578.99,111754711256.544,2106695171310.58,1427319618971.29,1060816827117.21
"3","rlutcs",-50459014220.2539,-300669728067.753,-104014212393.187,-1089454082.24908,-224207229622.653,-59629377791.6781,59569947548.1165
"4","rsutcs",361611025790.448,392670593480.537,518909327285.735,175864558200.271,545882884078.396,562121889920.425,285677879640.127
"5","net_rad",833532790741.724,111721757056.251,1317898631522.03,162268517697.085,1325144182805.95,1298347196638.35,853695710509.807
