"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-860398805552.274,-7838564624452.28,-786986413806.946,-89147357722.355,2323290174057.45,-971060830296.956,1311609748477.98
"2","rsut",14773630207582.3,19469138896969.6,7055527902647.29,1234097821842.77,3872642538927.95,7227758421277.66,3702858680321.73
"3","rlutcs",-65261941492.465,-1082860567546.91,-51654280753.2799,-18276167714.47,681093894914.489,-177575970206.21,11671551308.2012
"4","rsutcs",1752244566600.82,2726726492674.47,2518291002151.66,1322974445717.36,1786248385098.34,5289630950368.92,1295244417849.42
"5","net_rad",13913231402030,11630574272517.3,6268541488840.34,1144950464120.41,6195932712985.4,6256697590980.7,5014468428799.71
