"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",3420135004665.53,12045213993299,5538392272784.8,473464122699.03,8768314385088.37,4562880997242.24,12837686449160.5
"2","rsut",7969968159667.14,16000248448687.6,8062279805130.44,1599954756583.64,13092732362469.1,8189796378742.05,16234792339769.5
"3","rlutcs",828832915655.517,4353115339075.93,2522392047220.91,113000521370.196,3462771046108.33,2518638101916.48,3482224583160.48
"4","rsutcs",861609200483.249,2310958882344.18,1426081486396.71,140023110906.701,3736811107790.83,391721322199.273,2637357951034.84
"5","net_rad",11390103164332.7,28045462441986.7,13600672077915.2,2073418879282.68,21861046747557.4,12752677375984.3,29072478788930
