"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-203913696995.568,3801200797996.31,-5939959816732.19,-60707130996.8577,-7781409558915.09,-877918592697.959,1654658399444.87
"2","rsut",4310985020082.65,6871580649368.06,4602067923304.96,-1215699298960.65,7323771023219.03,-3699243745472.74,1299755060429.44
"3","rlutcs",345563697409.12,208583531060.402,-1142539428647.39,3113187073.38452,-1117633980210.4,-438959297981.186,2141872238045.34
"4","rsutcs",425728253939.43,2225150023474.32,-829275041615.939,-6615521714.83895,1198187686961.12,342839666472.888,1155381347359.89
"5","net_rad",4107071323087.08,10672781447364.4,-1337891893427.23,-1276406429957.51,-457638535696.063,-4577162338170.69,2954413459874.31
