"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",1350491460820.27,5075892606027.31,3740076199053.76,309755596990.291,2249871654053.87,1267473013179.41,6140245313258.54
"2","rsut",4891985284573,4765236596572.1,2178660940539.69,661726530819.142,1316547089959,3225108999414.17,7045472940104.18
"3","rlutcs",354748251992.065,1198515968269.8,1447660192322.01,22831026363.7213,812661278004.778,416761527950.701,1224822122672.31
"4","rsutcs",213800745037.932,278163508423.622,273517234519.002,31035685550.9472,305982535341.261,149948727983.268,126868508519.668
"5","net_rad",6242476745393.27,9841129202599.41,5918737139593.45,971482127809.433,3566418744012.87,4492582012593.58,13185718253362.7
