"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",811043515422.001,4433050340521.84,2843033337236.31,232850949800.114,5168210363575.47,1588081247623.66,3866466048607.13
"2","rsut",3399818036589.5,4827968947016.34,6017398278015.09,418455714419.108,6294781183921.99,5558818651489.76,2221798543414
"3","rlutcs",397753270422.679,1387325762943.82,1293457162621.67,8430314034.7274,1279577790146.23,612836413396.791,1096457482565
"4","rsutcs",384208101525.653,203149656552.986,320508923366.13,114441330376.991,671454457661.835,210186367950.838,304717318856.656
"5","net_rad",4210861552011.5,9261019287538.19,8860431615251.4,651306664219.222,11462991547497.5,7146899899113.42,6088264592021.13
