"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",798207271106.229,916000823671.292,7122323569952.62,-68945573803.4905,-2769338111063.61,1050846501506.19,-2683645413357.54
"2","rsut",3114788234917.98,-2710382856563.48,-8462727610422.65,-742183781607.087,-5651774521747.91,-4353824548195.38,7152911028922.65
"3","rlutcs",713068103400.19,-128888452917.624,237929350471.14,-25431841844.7384,-1520409885701.8,663828796619.446,-1402703509264.28
"4","rsutcs",-848827802179.262,1536580381078.14,-160476719710.035,179844138061.976,-497173711538.133,-55781009290.4116,492796265680.443
"5","net_rad",3912995506024.21,-1794382032892.19,-1340404040470.02,-811129355410.578,-8421112632811.51,-3302978046689.19,4469265615565.11
