"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",1759289559275.1,3519512924711.92,10174655219259.9,499821583710.723,12353731473275.9,1840984928628.08,9795872072228.3
"2","rsut",9783858130675.64,4849675291471.77,5246532578058.42,1700794961460,6204841771232.57,9590182772263.6,4117398844428.76
"3","rlutcs",1572451908281.05,2510066316677.26,6476423141101.93,79827589828.4234,3949939336361.92,925787021895.559,2954461535681.77
"4","rsutcs",1352504924339.62,2675155977108.1,2336943108121.69,181322864534.141,2623136956953.13,1114887330478.56,4461927521868.8
"5","net_rad",11543147689950.7,8369188216183.69,15421187797318.3,2200616545170.72,18558573244508.4,11431167700891.7,13913270916657.1
