"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-784522986617.197,4221480865199.49,10524127074321.4,-9339563056.38566,-6528351870011.49,812541670685.709,-11977985179703.4
"2","rsut",1476428678611.83,10224482783823.8,2665665992930.05,-170446959215.625,15781520440774.7,1371358696495.42,5545363454337.23
"3","rlutcs",161885676605.522,-333110971150.367,3536579860033.98,71603289222.1419,-1348009771002.2,831220788637.449,-2804981024284.61
"4","rsutcs",-3495330058678.46,3166499736280.08,291472054870.898,-98454522425.4129,-8876083741817.89,358405596739.166,1582666206465.48
"5","net_rad",691905691994.638,14445963649023.3,13189793067251.5,-179786522272.01,9253168570763.24,2183900367181.13,-6432621725366.15
