"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-41864655217.4529,-2302486875421.57,-608292358332.779,32179282965.6873,-51670721288.5225,597652609587.286,1798644596139.52
"2","rsut",731604879813.903,2012847789724.67,1412027383863.52,-347242547495.652,-314322645941.352,242689700811.208,113261850328.656
"3","rlutcs",-24752205824.6638,-710994316560.942,-289500589110.496,-3156540656.1355,-209448851742.133,73972089404.2068,-299296971648.861
"4","rsutcs",215794240457.878,394925029273.689,205825353032.175,156404506723.301,-137241502447.294,597370258638.507,346043753147.459
"5","net_rad",689740224596.45,-289639085696.894,803735025530.743,-315063264529.964,-365993367229.874,840342310398.495,1911906446468.18
