"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",737423302569.279,6196098045949,7212336033304.83,219641931332.045,9596398336431.3,1799023652252.5,14749333931370.1
"2","rsut",4580470796777.3,8419229130294.78,3138536847010.78,853424284815.354,11980679130986.3,4320659955257.31,10893178456707.2
"3","rlutcs",681382436539.923,1249191427398.78,3118900329894.94,22911885601.9416,1239341709426.01,428153191368.961,1273744590081.44
"4","rsutcs",445067624197.4,860178757695.293,453776362377.245,62811482892.4886,815095048163.889,492441118433.625,1933200232948.9
"5","net_rad",5317894099346.58,14615327176243.8,10350872880315.6,1073066216147.4,21577077467417.6,6119683607509.81,25642512388077.3
