"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-3967070239367.43,-10640779277288.3,-7835525782841.11,64616824234.4273,-373407603607.251,-569855778636.471,-482783183839.379
"2","rsut",24317720272632.9,32658323534007.4,23628892598479,2035938600811.52,8939471388894.22,12878660665340,7255938561071.62
"3","rlutcs",-584558824300.523,-3120438297966.88,-1191074251961.42,-31404817347.1558,1265664679071.13,-635067592601.79,-2184918477848.99
"4","rsutcs",1551950810971.2,6826736153088.21,5935781115656.01,2626151855139.97,1598960409670.71,9427077158716.5,3917908803124.04
"5","net_rad",20350650033265.5,22017544256719.1,15793366815637.9,2100555425045.95,8566063785286.97,12308804886703.5,6773155377232.24
