"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-475796549291.15,-3251638174383.58,740515347952.676,-2278056814.41713,602417731815.599,-581488725350.279,2216374567827.42
"2","rsut",6613776469812.92,9487940488936.47,2162603287180.19,403468228789.256,1760708273686.37,3305196591189.92,632131728744.761
"3","rlutcs",38821688509.7805,-801677739984.538,486381724621.632,-4190042484.28698,691424871723.403,-168007723829.942,-225008117147.246
"4","rsutcs",770508108335.274,1630453945087.14,1324088160228.44,621828452553.401,233206044765.669,2720752773649.17,863841207415.43
"5","net_rad",6137979920521.78,6236302314552.89,2903118635132.87,401190171974.839,2363126005501.97,2723707865839.64,2848506296572.18
