"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",2091036906202.13,5678324378437.82,12331620102098.2,364156338080.665,5350774792144.32,2482579550529.27,24951104377010.7
"2","rsut",7215168761830.09,10356583683849.7,5504687142611.11,1123786553396.82,9830630884363.89,10150203102986.4,16426953728020.4
"3","rlutcs",1330837160158.96,2463369750872.46,5675021621862.68,94041938431.8517,1426072195663.65,1193583259589.3,3682394323269.59
"4","rsutcs",776994799279.46,1346854237721.69,2398187288923.29,378184260519.766,1911459775511.04,718331270105.112,4238826875995.27
"5","net_rad",9306205668032.22,16034908062287.6,17836307244709.3,1487942891477.48,15181405676508.2,12632782653515.7,41378058105031.1
