"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-3967756159115.76,-10640871334541.1,-7834333756708.85,63820324191.0159,-375138922783.723,-569713128233.944,-498110141888.085
"2","rsut",24312429731704.1,32657325956669.2,23627528726538.6,2043028578253.15,8947297923256.99,12880030546214.2,7261507310314.95
"3","rlutcs",-588392252204.445,-3122526068229.08,-1189237198023.52,-31131865225.1489,1267066885059.42,-635090047083.794,-2191683314462.01
"4","rsutcs",1551145181022.66,6826439647766.65,5936068300246.33,2633755737288.72,1599010396163.38,9428285302835.96,3921447609736.86
"5","net_rad",20344673572588.3,22016454622128.1,15793194969829.7,2106848902444.16,8572159000473.27,12310317417980.3,6763397168426.86
