"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-187441074648.524,25746200329811.7,-3518732774996.91,-28549610033.3266,344426691146.346,-113505853165.03,-1687937176050.74
"2","rsut",708651858972.051,-53046058771530.5,4086630247060.58,115906102307.112,62634844642.532,253022370402.876,1410505761118.24
"3","rlutcs",-7516898108.62532,3918746376520.49,-592443936053.266,-2668653604.53457,-125012210379.472,-15606692674.9255,-290469669109.023
"4","rsutcs",191182174337.538,-16413668034711,182221820885.502,82762614520.3166,425482617289.152,258579428233.891,106245255361.474
"5","net_rad",521210784323.527,-27299858441718.8,567897472063.673,87356492273.7857,407061535788.878,139516517237.846,-277431414932.497
