"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-1498951412487.85,-6451856498450.63,-4458687837688.5,-170743921895.482,-5417673860115.02,-407735125153.503,2840404762044.49
"2","rsut",23613829620980.7,21218457245609.9,9398958202822.39,1251336180156.7,5273597644083.11,12066860167164.5,3630153471658.4
"3","rlutcs",-234147148678.575,-1896755821971.66,-939141005607.336,-19642354968.3048,-314645770002.256,-70536298712.0964,-472476425986.946
"4","rsutcs",1195532274877.06,2175996752454.9,1741849972430.21,1440812475865,1979375132557.49,3838082209391.75,1243104436053.27
"5","net_rad",22114878208492.9,14766600747159.2,4940270365133.88,1080592258261.21,-144076216031.907,11659125042011,6470558233702.89
