"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-1152675785284.75,-1456805565005.52,8697909648594.08,-57718373480.2992,-3930787427450.74,390106103732.935,-6805892282761.53
"2","rsut",6840771089586.79,12827992462326.8,3117968929907.94,316049765035.7,5091481108367.31,3495257043217.81,3266516842649.3
"3","rlutcs",-465759334669.312,-1861574237580.59,2786452695857.39,22646935192.6036,-1203951329385.27,381320817667.875,-1384957549401.52
"4","rsutcs",-1176051901144.35,1600737574371.28,633325198106.334,416942340695.466,-4468736701762.44,671238255186.549,781002953635.49
"5","net_rad",5688095304302.04,11371186897321.3,11815878578502,258331391555.401,1160693680916.57,3885363146950.74,-3539375440112.22
