"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",3666946407.60773,-4340569239363.2,1658272074675.78,-29218368507.2201,1823304538917.38,-465777894128.474,-931106621478.879
"2","rsut",3801250260881.88,7750855086545.06,1185986796214.16,510456299837.543,1154068776973.22,1200747502161.43,2272103877606.61
"3","rlutcs",40611957623.2043,-1181172691596.24,793173100900.25,-3345342944.67227,794543869574.92,-38029792804.8491,-359586182022.377
"4","rsutcs",478821694028.639,1043807072005.02,727901765203.485,399240903163.683,-504218253596.349,1658740890321.51,413255660882.05
"5","net_rad",3804917207289.49,3410285847181.86,2844258870889.94,481237931330.323,2977373315890.6,734969608032.957,1340997256127.73
