"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-1512538037405.71,NA,-5120806544298.23,78687035230.0752,-334771581584.455,234271981456.184,-4375545362644.26
"2","rsut",7619153097632.38,NA,10095728553507.1,-422329832763.467,-2056289519103.25,653256374022.497,8598509325926.59
"3","rlutcs",-453901131177.238,NA,-329818386532.894,-13229900131.342,-870361766315.589,-83657793711.1378,-2189556537662.77
"4","rsutcs",246535562927.706,NA,735838089506.739,365069443321.043,1305270864764.27,1621935324179.44,750645144070.768
"5","net_rad",6106615060226.67,NA,4974922009208.91,-343642797533.392,-2391061100687.7,887528355478.681,4222963963282.33
