"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",370947775197.22,-2360568164979.35,-35309211038.1084,26808173230.5686,1441383488265.76,-347142757367.361,992325775021.759
"2","rsut",58555413068.1407,2087469251572.14,173626048572.964,9084777304.57122,-1612823523614.04,875170784427.749,-394776247154.512
"3","rlutcs",127718876825.157,-425621227863.008,15932206210.9248,147919560.350806,282980328547.923,-61521559342.6204,99795702122.1225
"4","rsutcs",47316821041.0742,76779681799.8381,-6876145907.09881,-1656120937.66129,-225016753343.465,8068831579.35246,-27851544187.137
"5","net_rad",429503188265.361,-273098913407.205,138316837534.856,35892950535.1398,-171440035348.274,528028027060.387,597549527867.247
