"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",204611370153.581,1813140603627.45,131380343110.881,48796297308.2711,2683784283940.56,196329420308.19,3430522183835.01
"2","rsut",1298304084763.12,2295740700478.2,99774809939.3597,126056566943.987,3002935797437.69,864879231445.164,2289915868216.7
"3","rlutcs",236880322219.207,506466066857.521,68852484814.1787,3579449530.19431,549160796010.916,132221840483.704,539669887708.368
"4","rsutcs",137537785936.069,393496440367.486,24854244707.644,23204928311.0129,189774601052.366,36973643408.4049,79814188461.7037
"5","net_rad",1502915454916.7,4108881304105.65,231155153050.24,174852864252.259,5686720081378.25,1061208651753.35,5720438052051.71
