"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",2421086558438.99,6418248879381.13,4117948513110.16,144893595809.596,9535048480625.41,1479495375635.86,7121022590432.47
"2","rsut",1670361138819.64,7676016884901.77,2688615051309.23,1373475165611.25,9235925319841.73,3931786556146.27,4629901035217.76
"3","rlutcs",1032056774001.59,1706565588903.07,1168128590373.21,23248124602.162,2193069884368.77,469985409751.988,2811818036828.36
"4","rsutcs",495258999922.657,881295333601.581,1121738717935.18,165579565534.857,722361099573.844,425507929804.054,645180518044.929
"5","net_rad",4091447697258.64,14094265764282.9,6806563564419.39,1518368761420.84,18770973800467.1,5411281931782.13,11750923625650.2
