"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-1474397620419.65,-8679373520506.71,-3500020441241.15,-30331402319.0039,-297925670255.492,-57892305289.7824,2871972383782.12
"2","rsut",17298033949588.9,18740470001921.5,9713987420044.19,1062670456786.44,8211351368181.26,7652179578105.73,3685971239506.54
"3","rlutcs",-95862041917.9701,-2296806759114.31,-148993740573.244,-12839479421.221,1473016142507,-162544479354.593,-523123788034.612
"4","rsutcs",1029385042931.98,2318882771529.51,3311181601522.08,1424960109970.21,1123225514140.7,5347703555047.38,1796968223662.08
"5","net_rad",15823636329169.2,10061096481414.8,6213966978803.04,1032339054467.43,7913425697925.77,7594287272815.95,6557943623288.66
