"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-1372047476239.29,-8066978457217.72,-3799810098439.03,-30071318299.9321,-307674396232.433,-52443266610.875,2874612939300.5
"2","rsut",16079013475024.7,17417934330327.1,10545885709398.5,1055591570071.76,8508627391866.8,6932469141487.84,3684170044138.45
"3","rlutcs",-89318124943.1346,-2134754326464.68,-161767649356.026,-12751340836.1964,1526867034306.32,-147258509127.559,-521663235068.676
"4","rsutcs",957189024864.968,2155272830067.19,3594709644716.48,1416338365229.25,1163873801304.83,4844702533673.48,1796742904319.76
"5","net_rad",14706965998785.4,9350955873109.36,6746075610959.44,1025520251771.83,8200952995634.36,6880025874876.96,6558782983438.94
