"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-4470050534226.41,-3607491398163.95,-5079272561893.41,20058972994.0325,-442116023029.27,139887135116.709,-7007071497775.43
"2","rsut",15200010235712.8,20626722013378.1,19824403566273.6,624888764724.74,716569859254.159,6196077472027.54,5973102918480.78
"3","rlutcs",-1336547821026.74,490540095050.78,-185417443726.481,258416029.496377,-925568564925.798,-112632607988.606,-279309136925.608
"4","rsutcs",814421389288.357,2512683169121.28,1995357000394.09,908095721921.722,1814598078093.52,3438823789968.48,651954278686.624
"5","net_rad",10729959701486.4,17019230615214.1,14745131004380.2,644947737718.772,274453836224.889,6335964607144.24,-1033968579294.65
