"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-193584835629.426,1976969871656.45,-4426800271824.26,-161592469148.082,-3650645316850.14,569884439896.466,4962925978037.55
"2","rsut",6153548139246.5,5448426846054.67,5359255553936.75,25656568418.6271,3969261821859.64,-685732833358.216,-736803856599.366
"3","rlutcs",188351271402.407,-1000655010181.24,-1495713038948.42,-14258487219.7764,-320031045262.034,52160340778.9469,698457523798.93
"4","rsutcs",553839603014.724,1314556132515.23,-407126964290.938,154002183062.851,769081699713.928,338269101659.674,482625509925.662
"5","net_rad",5959963303617.08,7425396717711.12,932455282112.491,-135935900729.455,318616505009.501,-115848393461.75,4226122121438.18
