"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",290343889460.24,3382035334092.4,5852828189167.9,-2066687344.72027,-2537003687350.53,344163861825.559,1012684154163.35
"2","rsut",-2868802682255.76,-3866275229050.65,-6186743236244.31,-287632982872.149,575787487166.102,-2915166491269.31,-1206892273284.27
"3","rlutcs",60062140417.5403,322805684155.54,615168440939.999,4281060558.56125,-516251025143.996,97126232403.3835,-93900548642.8961
"4","rsutcs",-577220512281.609,-474503775316.229,-439380642490.319,-236390897410.255,-675019532645.328,-1054523511930.85,-268360269619.917
"5","net_rad",-2578458792795.52,-484239894958.25,-333915047076.414,-289699670216.869,-1961216200184.43,-2571002629443.75,-194208119120.918
