"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",782946928729.207,3216071288135.27,972400897769.354,53618625106.6947,1904245370483.08,499408758595.537,1702825683696.78
"2","rsut",1129273443950.62,2645721743371.27,839568420491.407,93899882299.6572,2472390758051.2,903300261859.071,706622267451.589
"3","rlutcs",171099935545.383,663523494015.646,212089718041.008,8108197251.66741,307466894246.427,81890611935.9028,303431969144.52
"4","rsutcs",60148777104.9086,258180429787.622,57997671912.0004,30175322902.0264,235710209228.034,52652727512.5267,45246945086.5345
"5","net_rad",1912220372679.82,5861793031506.55,1811969318260.76,147518507406.352,4376636128534.28,1402709020454.61,2409447951148.37
