"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",669114087084.09,3744912286301.38,-18516069875.245,26269529386.258,-736498760807.172,336010944568.48,1757487193813.84
"2","rsut",-5262207030864.38,-5797698491285.58,-1185672474954.54,-519290994704.998,-2394912628562.47,-2457506657315.73,-2149636645959.21
"3","rlutcs",178992873074.786,327916389326.062,-213530120229.903,1466484941.3481,-366055614924.264,50745313682.2366,188301148892.451
"4","rsutcs",-374544540948.163,-396975193352.943,-568544789400.667,-389790211618.964,-602990659392.261,-1166460055773.39,-158841861916.576
