"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-75492596236.3925,-944445905208.112,-835949966005.515,-94673633077.4935,-1168815256542.27,-83386601439.5226,1950224745553.33
"2","rsut",7010125367288.29,2724447513674.53,3099109958502.6,300288203118.224,2587464235888.14,1167907239022.41,76593779507.4687
"3","rlutcs",186920408632.688,-604337367294.062,219508418054.776,-15422716630.5683,144399913671.669,113680113528.145,294123002144.619
"4","rsutcs",374794213061.218,510211528160.513,395456803865.716,296126734645.204,721311577921.355,797507688489.224,374412778148.182
"5","net_rad",6934632771051.9,1780001608466.41,2263159992497.08,205614570040.731,1418648979345.87,1084520637582.89,2026818525060.8
