"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-187082902627.858,NA,-2444815043091.49,-23689160351.1891,273723033082.699,-121059219603.645,-1430847195027.98
"2","rsut",707872387757.355,NA,2839390373298.68,96006746433.1377,50121549038.9421,269859714004.471,1195061704309.63
"3","rlutcs",-7287786372.84956,NA,-411630140589.254,-2209342425.37452,-99335068100.9761,-16645343520.5106,-245965203299.876
"4","rsutcs",191164252043.088,NA,126608708287.949,68608521989.6007,338669874433.683,275788983081.983,90008622442.1417
"5","net_rad",520789485129.497,NA,394575330207.19,72317586081.9486,323844582121.641,148800494400.827,-235785490718.35
