"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-64170197851.2571,3293099642545.64,8711289345212.8,-161444271720.295,-7559092934871.26,1018291755477.16,-1524588947631.35
"2","rsut",2125669845762.43,-8549596492725.88,-10220338949960.4,-799456972423.012,-2395699738793.12,-4116096108831.81,5828575632696.88
"3","rlutcs",728765919956.137,1279385041518.33,-163995294007.488,-15160869075.5323,-3612383971148.64,126292117177.171,-973386523792.116
"4","rsutcs",-1467740513367.31,2901866935409.4,309056580877.265,26442123624.657,-461660769404.485,-75259025998.7872,666856453062.835
"5","net_rad",2061499647911.17,-5256496850180.24,-1509049604747.64,-960901244143.307,-9954792673664.38,-3097804353354.65,4303986685065.53
