"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",401522958331.253,-85450388902.945,30571752644.9223,-6457585648.42097,-247367892717.68,-105796172773.613,-44631061765.3811
"2","rsut",-2918879853310.83,-495346614515.827,584159693562.563,-3572622552.01024,-294836549674.35,238949880513.507,380309065863.746
"3","rlutcs",230066588200.938,-500078603910.154,97921998098.543,-7482158726.11937,-425771012529.246,-51293856067.8072,-45667669219.3154
"4","rsutcs",-1240874702829.27,271459226390.315,975800139359.471,56169980337.9481,-199700476738.893,439920045128.525,281772805136.014
"5","net_rad",-2517356894979.58,-580797003418.772,614731446207.485,-10030208200.4312,-542204442392.03,133153707739.894,335678004098.365
