"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-318062610194.637,49049576300912.7,-2168336963948.14,-122510927717.906,-1020641180725.32,-982151542182.097,4049606186999.7
"2","rsut",10692260220676.9,-201946605069007,6568427673085.03,682155103574.911,5080572275219.94,3103005379770.28,584041475494.244
"3","rlutcs",341965614397.577,12548485173506.9,-165955957772.172,-14239174099.5215,83874573218.2525,-217360972275.31,911360787110.105
"4","rsutcs",626629198047.088,-21882828067825.8,1005179363322.89,542454701165.485,1090136260579.47,1719497944130.83,749072951102.594
"5","net_rad",10374197610482.3,-152897028768094,4400090709136.9,559644175857.005,4059931094494.62,2120853837588.19,4633647662493.94
