"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",500660080168.677,-6562081000227.79,-2891896690621.02,-198686502046.145,-2806626526471.92,-925955730818.232,3704094467677.54
"2","rsut",9805888249512.04,16989417441771.2,6086172125519.14,694856496434.094,11721088492710.5,7667553010367.47,-2046958009467.33
"3","rlutcs",255854835257.424,-3119001906658.06,-333693271389.949,-19560340546.9609,761873917377.755,-59490834647.2895,-886776545139.963
"4","rsutcs",-543630326431.661,31282208804.9563,269916054298.082,523046122996.028,-1834450654740.7,1079037347926.33,214885027011.086
"5","net_rad",10306548329680.7,10427336441543.4,3194275434898.13,496169994387.949,8914461966238.54,6741597279549.24,1657136458210.21
