"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-1505789984297.99,336111847472676,-14471573402256.1,-88771384865.2905,-6343640789454.45,-1037458883621.96,230038295839.374
"2","rsut",28547227525615,-1326659098048323,32164637423837.2,955093927549.505,11515078086226.2,11332593063674.9,13820024399277.2
"3","rlutcs",175143571793.705,121699729770513,-487867617361.921,-68533826396.2246,-2369557438586.82,-1279828100011.41,-1431060335795.34
"4","rsutcs",2967922049259.8,-204482308006948,5251768706349.92,2215793980555.93,4024852586881.01,8738159477450.25,3327237076224.77
