"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",88864992392.3661,-563352757699.776,-585994609181.961,-14466879760.9631,503976436993.387,-126464650012.363,-161923033503.603
"2","rsut",-85887892976.8949,3393811344776.44,2235469927907.48,145354254488.477,482300761532.111,831825782701.93,1231262599634.44
"3","rlutcs",271064195302.232,123558754270.537,127843169195.843,-14498816439.2707,568230365074.297,-73351322669.5745,-102003242163.543
"4","rsutcs",-644294525272.431,629636921715.201,1174358753650.49,257142403685.996,162612083586.412,947146183411.984,540716636465.903
"5","net_rad",2977099415.47119,2830458587076.67,1649475318725.52,130887374727.514,986277198525.497,705361132689.567,1069339566130.84
