"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-806807426184.15,-1442228921669.54,-1888858267364.44,-223648622174.654,-1581226357801.06,-22888564879.3297,-2273853197722.97
"2","rsut",8960424175358.6,11213827731295.6,9760389480989.51,607408473798.234,2597701703561.64,7387326096108.44,-3538169029062.62
"3","rlutcs",-462828146776.747,-2646664678208.32,223057023026.793,-22825719919.4882,480167772251.611,182985056041.27,-1974637945053.69
"4","rsutcs",-319952940823.97,1141575725653.36,407216584579.196,591624104680.759,-2335378999553.15,1634443874202.17,-59772816213.9292
"5","net_rad",8153616749174.45,9771598809626.07,7871531213625.07,383759851623.58,1016475345760.58,7364437531229.11,-5812022226785.59
