"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-413980093922.279,-2827396526112.96,789769084790.506,-2046500510.33677,602310429314.155,-487422735962.808,2096712901633.53
"2","rsut",5750377300568.2,8249914921810.21,2306325316461.82,371506438990.883,1759586443564.8,2770505840803.51,595606613352.051
"3","rlutcs",33533225914.5475,-697078364561.438,518724094445.946,-3853708255.22689,691480053200.181,-140830866633.915,-211957158195.172
"4","rsutcs",669898235678.921,1417706871662.52,1412111591752.06,572783180073.789,233103081665.977,2280603759336.35,816447003488.097
"5","net_rad",5336397206645.92,5422518395697.25,3096094401252.33,369459938480.546,2361896872878.95,2283083104840.71,2692319514985.58
