"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-340629104589.605,NA,-2062608834453.17,-123874484928.742,-1002778282947.9,-1054566528427.54,4050111970498.12
"2","rsut",11392676999601.2,NA,6248189429770.74,691165594958.778,5004325615287.31,3331800413976.6,584452395459.915
"3","rlutcs",363737802736.532,NA,-157860536693.671,-14404769023.7912,83333000146.005,-233385665124.46,911190058185.803
"4","rsutcs",667216668759.184,NA,956171892901.619,549362542526.759,1074670906122.42,1846284471202.28,749078986675.981
"5","net_rad",11052047895011.6,NA,4185580595317.57,567291110030.035,4001547332339.41,2277233885549.06,4634564365958.04
