"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",109422965076.94,-7702633041250.43,7084833834469.67,-49689989031.4316,-2690040702511.07,-634224633914.909,5559744431408.17
"2","rsut",8344865814411.57,14475301807009,479478401702.581,548418552.713438,5532245313364.75,2038098516066.3,-440586168607.652
"3","rlutcs",357810211263.569,-2868533634498.79,2107139718010.93,7161196983.92241,265518904875.849,-127326452754.842,103292825669.327
"4","rsutcs",-1065198479811.11,1151449334228.33,1045453735198.23,406800287263.572,-2974091626058.24,1439908601806.82,439618383118.418
"5","net_rad",8454288779488.51,6772668765758.57,7564312236172.25,-49141570478.7182,2842204610853.68,1403873882151.39,5119158262800.51
